run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
714,3000,76512,176534,49848,1619,1.1312568e+07,2083,9.563613e+06,1799,878,397,0,0,4,0,3000,
715,140,1730,10940,301,32,4964,41,5369,64,38,25,0,0,0,0,140,
716,3000,89878,169839,24747,5409,3.621555e+06,1521,1.689841e+06,1477,724,274,0,0,0,0,3000,limit
717,3000,40673,185220,14621,1462,2.115666e+06,1713,1.287058e+06,1757,888,362,0,0,0,0,3000,
718,3000,79270,182519,53604,1669,1.5755084e+07,1998,9.903313e+06,1718,865,381,0,0,0,0,3000,
719,126,1382,7997,129,20,1748,27,2230,37,19,16,0,0,0,0,126,
720,136,1507,10086,243,38,5978,54,6739,71,39,27,0,0,0,0,136,
721,146,1728,10976,315,59,10395,78,11427,73,41,21,0,0,0,0,146,
722,113,1037,7838,121,32,2558,40,3541,46,24,19,0,0,0,0,113,
723,294,2399,16621,455,80,21858,111,25927,104,56,35,0,0,0,0,294,
724,340,4726,24145,1441,153,63383,225,148272,215,117,64,0,0,0,0,340,
725,120,1249,9546,139,26,2859,34,3219,52,27,22,0,0,0,0,120,
726,3000,35066,187578,11838,1461,2.696668e+06,1733,1.590028e+06,1806,918,364,0,0,0,0,3000,
727,118,1231,7667,137,24,1924,29,2341,40,18,14,0,0,0,0,118,
728,145,831,7663,54,6,1098,6,1108,32,16,14,0,0,0,0,145,
729,162,1204,9337,153,30,3972,41,4040,50,29,19,0,0,0,0,162,
730,154,1293,9810,181,39,5695,45,5232,60,30,20,0,0,0,0,154,
731,440,6418,30587,2357,176,122533,232,113964,258,131,70,0,0,0,0,440,
732,149,1776,10297,389,67,8974,105,20916,85,42,21,0,0,0,0,149,
733,3000,60542,175324,34145,1849,1.3851311e+07,2191,1.0617265e+07,1845,904,419,0,0,3,0,3000,
734,209,2440,14058,418,67,13160,96,16715,95,44,28,0,0,0,0,209,
735,407,5092,28299,1341,200,90547,261,105040,248,112,59,0,0,0,0,407,
736,218,2567,14688,657,111,29096,138,39225,126,76,39,0,0,0,0,218,
737,289,3398,20801,874,131,42846,189,65106,186,98,47,0,0,0,0,289,
738,208,2229,13629,419,71,19684,95,18767,102,48,28,0,0,0,0,208,
739,385,4878,28441,1247,192,95185,246,93310,248,136,63,0,0,1,0,385,
740,351,4535,25502,1185,165,118743,206,122039,226,109,63,0,0,0,0,351,
741,77,787,5966,57,7,1311,11,1376,30,11,10,0,0,0,0,77,
742,826,53446,49471,5881,4519,560951,549,434297,488,241,100,0,0,0,0,826,limit
743,128,1687,9439,256,49,5071,60,5511,58,36,19,0,0,0,0,128,
744,190,2041,12631,408,75,17102,91,19664,87,48,25,0,0,0,0,190,
745,343,4178,23641,1089,161,55187,210,65435,214,101,39,0,0,0,0,343,
746,89,962,6497,113,20,2177,24,2694,35,17,13,0,0,0,0,89,
747,72,605,4781,48,6,927,8,946,21,11,10,0,0,0,0,72,
748,412,4103,26132,896,172,80666,201,83878,192,89,47,0,0,0,0,412,
749,3000,56272,176807,29951,1819,1.1156285e+07,2200,8.36969e+06,1846,938,387,0,0,5,0,3000,
750,3000,51782,176888,26181,1713,9.275609e+06,2058,6.69145e+06,1881,938,435,0,0,0,0,3000,
751,3000,73270,178728,46213,1711,1.1351036e+07,2097,1.0072259e+07,1787,865,341,0,0,1,0,3000,
752,320,4422,22493,1207,145,34550,183,79756,182,94,38,0,0,0,0,320,
753,347,3296,22261,670,112,34371,148,44259,160,75,47,0,0,0,0,347,
754,278,3963,19579,1381,110,33129,159,52801,152,78,40,0,0,1,0,278,
755,115,1123,8316,154,28,4921,30,5024,48,15,7,0,0,0,0,115,
756,251,2249,15157,392,103,15388,118,19404,115,60,27,0,0,0,0,251,
757,161,1429,10603,174,30,4695,46,5385,67,29,21,0,0,3,0,161,
758,94,802,6722,85,15,1555,21,2238,37,20,18,0,0,0,0,94,
759,358,3868,23007,1018,174,61703,213,88894,199,107,54,0,0,0,0,358,
760,116,929,7384,88,15,1384,20,1891,36,19,17,0,0,0,0,116,
761,105,872,7412,75,11,1397,15,1782,37,19,17,0,0,0,0,105,
762,133,1391,9426,222,39,6097,56,9697,66,32,21,0,0,0,0,133,
763,96,851,6687,100,21,2014,24,2208,38,16,12,0,0,0,0,96,
764,130,866,7627,80,15,2132,17,2176,36,20,13,0,0,0,0,130,
765,270,2720,17300,459,91,18583,107,19960,133,68,36,0,0,0,0,270,
766,200,2079,13660,398,71,25510,93,23567,107,60,42,0,0,0,0,200,
767,182,1799,12100,324,62,14707,83,15944,91,48,35,0,0,0,0,182,
768,189,2078,13783,407,80,11766,99,17520,102,49,26,0,0,0,0,189,
769,166,1632,11387,237,41,5994,54,7986,74,33,24,0,0,0,0,166,
770,164,1441,11235,189,45,5487,49,5651,74,38,17,0,0,1,0,164,
771,368,3776,21482,845,118,62354,156,64975,161,74,39,0,0,0,0,368,
772,156,1598,10770,312,69,7693,88,15222,80,38,15,0,0,0,0,156,
773,105,905,7897,80,10,1635,13,1782,39,19,18,0,0,0,0,105,
774,346,3787,23693,855,126,84123,157,68921,171,94,61,0,0,0,0,346,
775,481,5989,31025,2044,204,109113,248,106995,224,117,67,0,0,0,0,481,
776,249,2755,16681,565,92,28206,123,38923,129,52,35,0,0,0,0,249,
777,115,916,6427,114,34,1935,39,2586,33,13,9,0,0,0,0,115,
778,112,1036,7886,151,26,3955,38,5270,42,23,14,0,0,0,0,112,
779,133,1525,10037,258,51,9430,68,11458,74,38,20,0,0,0,0,133,
780,290,2456,16434,551,86,32470,111,37244,103,64,39,0,0,0,0,290,
781,214,2064,13653,342,74,16320,96,18428,96,50,33,0,0,0,0,214,
782,148,1308,9834,185,40,4572,53,6256,57,29,20,0,0,0,0,148,
783,92,756,7128,67,9,1679,11,1788,37,18,16,0,0,0,0,92,
784,139,1109,9309,154,37,3066,49,4604,52,32,25,0,0,0,0,139,
785,161,1662,10962,323,51,11785,82,18612,70,34,22,0,0,0,0,161,
786,112,974,8321,100,16,1870,24,2491,45,27,23,0,0,0,0,112,
787,317,3366,20114,801,111,29416,149,56538,151,70,38,0,0,0,0,317,
788,219,2127,14982,413,85,18259,112,22812,103,51,32,0,0,0,0,219,
789,132,982,8529,82,17,1795,20,1951,38,17,15,0,0,0,0,132,
790,208,2078,14190,404,69,12606,103,24063,106,50,32,0,0,0,0,208,
