run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
274,123,761,7668,11,10,716,0,0,4,3,0,0,0,0,13.183079999999999,199.368,0,
275,117,715,7302,31,10,612,0,0,3,1,1,0,0,0,12.909559999999999,189.852,0,
276,148,757,8091,9,12,640,0,0,3,1,0,0,0,0,15.243199999999998,210.36599999999999,0,
277,122,743,7698,10,16,1009,0,0,4,3,1,0,0,0,20.733669999999996,200.148,0,
278,91,576,5739,6,9,470,0,0,5,2,0,0,0,0,11.406099999999999,149.214,0,
279,147,799,8679,22,19,1250,0,0,3,1,1,0,0,0,24.7575,225.654,0,
280,103,613,5997,8,11,632,0,0,4,2,1,0,0,0,14.09216,155.922,0,
281,3000,11337,146881,164,957,62265,0,0,0,0,0,0,0,0,1245.1669499999998,3818.906,0,
282,458,2522,27065,97,88,5784,0,0,14,5,2,0,0,0,114.65191999999999,703.6899999999999,0,
283,120,778,7889,5,22,836,0,0,2,1,0,0,0,0,27.05868,205.114,0,
284,119,702,6938,6,16,942,0,0,3,2,0,0,0,0,20.55746,180.388,0,
285,392,2097,23476,15,101,4584,0,0,4,0,0,0,0,0,126.18592,610.376,0,
286,251,1367,15529,9,60,2705,0,0,5,2,0,0,0,0,74.91414999999999,403.75399999999996,0,
287,399,1951,21778,30,68,4520,0,0,11,2,1,0,0,0,88.7276,566.228,0,
288,3000,11809,142044,356,1131,58631,0,0,1,0,0,0,0,0,1432.22953,3693.144,0,
289,3000,11850,158400,199,1100,49486,0,0,1,1,0,0,0,0,1373.1481799999997,4118.4,0,
290,149,929,9005,14,31,1000,0,0,3,3,0,0,0,0,37.66,234.13,0,
