run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
150,137,649,6790,5,6,181,0,0,1,0,0,0,0,0,7.256029999999999,176.54,0,
151,90,510,5423,4,5,279,0,0,2,1,0,0,0,0,6.383769999999999,140.998,0,
152,110,507,5260,3,2,40,0,0,0,0,0,0,0,0,2.3651999999999997,136.76,0,
153,171,814,8818,11,16,920,0,0,4,1,0,0,0,0,20.499599999999997,229.268,0,
154,70,438,3699,4,4,196,0,0,1,1,0,0,0,0,5.03548,96.17399999999999,0,
155,164,823,8349,40,19,1009,0,0,5,2,1,0,0,0,24.123669999999997,217.07399999999998,0,
156,63,406,3625,4,2,109,0,0,0,0,0,0,0,0,2.5466699999999998,94.25,0,
157,86,587,5218,32,10,545,0,0,5,3,0,0,0,0,12.733349999999998,135.668,0,
158,209,1164,12492,59,30,2281,0,0,8,3,2,0,0,0,39.899029999999996,324.792,0,
159,103,935,6251,268,18,941,0,0,6,4,0,0,0,0,22.814829999999997,162.52599999999998,0,
160,66,434,3763,5,3,121,0,0,0,0,0,0,0,0,3.7082299999999995,97.838,0,
161,142,793,7579,65,21,1010,0,0,6,3,1,0,0,0,26.3863,197.054,0,
162,181,902,8614,43,26,1402,0,0,8,6,0,0,0,0,33.06726,223.964,0,
163,54,425,4136,3,2,13,0,0,0,0,0,0,0,0,2.29419,107.536,0,
164,127,709,7925,7,13,608,0,0,3,1,0,0,0,0,16.289039999999996,206.04999999999998,0,
165,181,953,8740,56,18,1029,0,0,4,4,2,0,0,0,23.046269999999996,227.23999999999998,0,
166,101,663,6016,31,19,853,0,0,6,3,0,0,0,0,23.713389999999997,156.416,0,
167,240,1191,11178,85,30,1834,0,0,10,6,3,0,0,0,38.72342,290.628,0,
168,222,1162,11385,62,25,1737,0,0,9,5,1,0,0,0,32.81831,296.01,0,
169,185,970,9740,63,21,1499,0,0,7,3,1,0,0,0,27.672369999999997,253.23999999999998,0,
170,241,966,10338,16,16,854,0,0,6,2,0,0,0,0,20.32602,268.788,0,
171,77,445,4126,3,1,44,0,0,0,0,0,0,0,0,1.24572,107.276,0,
172,130,705,7754,9,12,929,0,0,6,3,0,0,0,0,16.00327,201.60399999999998,0,
173,145,743,6609,38,15,914,0,0,3,2,1,0,0,0,19.35382,171.834,0,
174,86,565,5025,44,13,712,0,0,4,4,2,0,0,0,16.562559999999998,130.65,0,
175,188,1041,11278,37,19,1462,0,0,6,4,3,0,0,0,25.31506,293.228,0,
176,107,681,6248,12,23,978,0,0,5,3,0,0,0,0,28.56214,162.44799999999998,0,
177,96,599,5900,11,8,433,0,0,3,2,1,0,0,0,10.17879,153.4,0,
178,156,774,8378,7,11,693,0,0,4,1,0,0,0,0,14.25259,217.828,0,
179,80,471,3929,5,3,151,0,0,1,0,0,0,0,0,3.7871299999999994,102.154,0,
180,244,1118,12450,16,24,1776,0,0,8,3,0,0,0,0,31.790879999999998,323.7,0,
181,88,615,5092,53,10,466,0,0,4,4,1,0,0,0,12.525579999999998,132.392,0,
182,90,571,6327,7,6,343,0,0,4,3,0,0,0,0,7.68209,164.50199999999998,0,
183,144,724,7765,7,18,821,0,0,5,2,0,0,0,0,22.499229999999997,201.89,0,
184,153,872,9105,42,12,963,0,0,3,3,1,0,0,0,16.092689999999997,236.73,0,
185,64,450,3844,5,4,170,0,0,2,1,0,0,0,0,4.967099999999999,99.94399999999999,0,
186,208,1346,12269,89,43,2805,0,0,14,9,2,0,0,0,55.96715,318.99399999999997,0,
187,157,1028,9339,80,40,2300,0,0,10,6,2,0,0,0,51.248999999999995,242.814,0,
188,152,840,8364,9,16,818,0,0,2,0,0,0,0,0,20.23134,217.464,0,
189,63,413,3463,4,2,87,0,0,1,0,0,0,0,0,2.48881,90.038,0,
190,118,705,6561,37,18,897,0,0,7,4,0,0,0,0,22.699109999999997,170.58599999999998,0,
191,98,648,6023,66,10,448,0,0,2,2,1,0,0,0,12.47824,156.59799999999998,0,
192,97,665,6085,52,13,591,0,0,4,3,1,0,0,0,16.244329999999998,158.20999999999998,0,
193,115,700,6909,12,18,914,0,0,6,3,0,0,0,0,22.743819999999996,179.634,0,
194,85,502,4188,6,4,192,0,0,1,0,0,0,0,0,5.024959999999999,108.88799999999999,0,
195,126,693,6729,40,20,735,0,0,5,2,0,0,0,0,24.53305,174.95399999999998,0,
196,102,709,6073,61,20,998,0,0,5,4,1,0,0,0,25.224739999999997,157.898,0,
197,107,582,5974,6,5,163,0,0,1,1,0,0,0,0,6.07869,155.32399999999998,0,
198,72,449,4229,4,4,142,0,0,1,0,0,0,0,0,4.893459999999999,109.954,0,
199,77,556,5137,32,9,459,0,0,3,2,0,0,0,0,11.377169999999998,133.56199999999998,0,
200,78,444,4072,3,4,125,0,0,0,0,0,0,0,0,4.84875,105.872,0,
201,123,734,7950,9,18,818,0,0,7,1,0,0,0,0,22.491339999999997,206.7,0,
202,176,960,10596,19,18,1314,0,0,7,4,1,0,0,0,23.795819999999996,275.496,0,
203,107,619,6156,26,7,418,0,0,4,2,1,0,0,0,9.00934,160.05599999999998,0,
204,145,792,7115,36,19,1089,0,0,6,5,1,0,0,0,24.334069999999997,184.98999999999998,0,
205,102,551,4951,27,6,186,0,0,1,1,0,0,0,0,7.2691799999999995,128.726,0,
206,166,971,10639,26,19,1321,0,0,6,5,4,0,0,0,24.944229999999997,276.614,0,
207,128,830,7401,43,33,1830,0,0,7,4,1,0,0,0,42.1029,192.426,0,
