run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
242,344,5790,24079,515,90,16894,68,13841,115,57,25,32,0,2,176.28674999999998,626.054,63,limit
243,83,1377,7972,138,29,5100,27,5012,55,31,19,12,0,0,63.600559999999994,207.272,0,
244,152,1727,12502,144,41,4779,36,4817,76,37,25,12,0,0,78.62692999999999,325.05199999999996,0,
245,101,1298,8477,112,30,4193,24,2403,49,23,16,7,0,0,52.75763,220.402,0,
246,189,6631,16202,1684,4159,485405,45,9888,107,60,42,18,0,1,2641.79434,421.25199999999995,20,limit
247,129,2301,10749,228,34,4565,33,4116,41,23,14,9,0,2,69.78778,279.474,39,limit
248,180,5151,14710,2188,4155,699723,53,8165,76,45,29,16,0,2,2897.2820899999997,382.46,22,limit
249,183,2829,15255,582,118,49597,88,30099,107,50,26,24,0,0,293.64683,396.63,0,
250,224,2740,16973,473,121,46687,82,20377,115,54,31,23,0,0,259.30116999999996,441.298,0,
251,3000,10742,126424,791,4153,82659,49,4207,43,19,7,12,0,0,2153.2590299999997,3287.024,1059,limit
252,3000,29873,155473,3137,4425,194516,242,126844,239,110,34,76,0,2,2956.1636,4042.298,1231,limit
253,200,3230,19743,542,89,38873,83,42129,144,72,45,27,0,0,293.09040999999996,513.318,0,
254,3000,121162,164039,12958,1481,3.452622e+06,1101,3.442839e+06,862,452,246,206,0,0,15082.28953,4265.014,501,cap
255,3000,59407,151592,13570,4696,2.782033e+06,462,543337,494,242,107,135,0,1,7483.21925,3941.392,841,limit
256,99,1717,9777,171,30,3829,30,3973,59,26,16,10,0,0,63.23721,254.202,0,
257,109,1758,9759,211,46,6907,38,6312,62,31,17,14,0,0,89.72482,253.73399999999998,0,
258,3000,354506,194153,21228,4480,4.341412e+06,1077,5.188904e+06,1477,739,466,273,0,0,22132.613680000002,5047.978,322,cap
259,258,4972,23601,1447,138,100655,94,44979,182,89,68,21,0,0,409.38967,613.626,0,
260,379,8325,34195,3264,236,302271,155,108053,291,129,79,50,0,0,929.0531699999999,889.0699999999999,0,
261,403,5896,33663,1124,212,86536,169,62699,304,150,80,70,0,0,559.5288499999999,875.2379999999999,0,
262,383,28416,33543,15092,4284,9.430886e+06,142,82329,234,110,73,37,0,0,13557.46675,872.1179999999999,49,limit
263,212,3058,19624,422,90,23087,71,21947,144,68,44,24,0,0,208.30326999999997,510.224,0,
264,174,2790,17298,455,104,28901,80,25675,124,71,46,25,0,0,241.84443,449.748,0,
265,128,1949,11633,264,73,15072,48,5193,80,41,26,15,0,0,120.64954999999999,302.45799999999997,0,
266,167,2403,16294,283,74,19577,61,18025,114,59,36,23,0,0,174.88261,423.644,0,
267,115,1568,11157,133,33,5306,28,4131,78,38,27,11,0,0,64.57261,290.082,0,
268,3000,64929,152949,7323,4503,528167,332,346895,421,222,98,124,0,1,4067.6679099999997,3976.674,993,limit
269,189,3681,18973,776,100,18228,73,15048,152,76,39,37,0,0,191.47528,493.298,0,
270,461,9045,43121,2609,330,325959,227,169125,387,195,111,84,0,0,1244.01037,1121.146,0,
